epoch,lr,loss,iou,val_loss,val_iou,val_dice
61,0.0001,1.0397144261159394,0.4980827433443981,1.0388616841059537,0.5116143059382393,0.6668335854935574
62,0.0001,1.0396695281329909,0.509608908322241,1.0388659557331288,0.48094701536208223,0.6397071986894184
63,0.0001,1.03968985080719,0.5160475165048358,1.0395395083605423,0.31571106342831506,0.4681419608715687
64,0.0001,1.0396332583929364,0.4971291757369346,1.0388321864815733,0.5829493055038859,0.7282685288554632
65,0.0001,1.0396194050186558,0.518430201624151,1.0388257323173269,0.5068762260415619,0.6624069609179101
66,0.0001,1.0395419823495966,0.541832909805988,1.0388178612253756,0.6103204032569542,0.7542127053999207
67,0.0001,1.0396110001363252,0.5241533672102551,1.0389111833628597,0.5646848311854887,0.713449989552029
68,0.0001,1.0395669203055533,0.5328636419921512,1.0388253222280026,0.5457292903892771,0.699268167982706
69,0.0001,1.0395419026675978,0.5277809635085339,1.0388987935596459,0.4652895049528837,0.6232110938321096
70,0.0001,1.0395713504992032,0.5294915039364267,1.0389957814413344,0.6031677122523736,0.7472871619908483
71,0.0001,1.0396613848836798,0.520123294204074,1.0390437914018313,0.5779043642110837,0.7251131264087788
72,0.0001,1.0396322482510616,0.5224564496154663,1.0388953573343094,0.49079528146976353,0.6466479214561806
73,0.0001,1.0395765361032987,0.5238412477533471,1.0387646264317931,0.5216460122731006,0.6770296263895392
74,0.0001,1.0395756734044928,0.5352723324799293,1.038746972683605,0.5781744620290517,0.7242262334748969
75,0.0001,1.039530731502332,0.5349892337100698,1.0391290370513977,0.5710044584161429,0.7161621335643461
76,0.0001,1.039557237374155,0.537731894512045,1.038836140997986,0.5653718629525175,0.7166938043500495
77,0.0001,1.0395778731295937,0.5354026780833087,1.0388019579098595,0.5758843910749797,0.7243408794889582
78,0.0001,1.0397035925011886,0.513772383616529,1.0389288010437971,0.47752129787125763,0.6340856063130569
79,0.0001,1.0395938691339994,0.5268705454662318,1.0388157084320757,0.6327109389117422,0.770517180288677
80,0.0001,1.0395589276363975,0.535590579214227,1.0389346898421792,0.43904829111215493,0.596760531373062
81,0.0001,1.0396024007546274,0.5311300210078087,1.0388731607519572,0.44737816455169915,0.6069548554894484
82,0.0001,1.039487341830605,0.5525313648591952,1.0387427881799185,0.5604016917942848,0.7092951752228366
83,0.0001,1.0395464100335774,0.5321322845224564,1.038758835764437,0.6308206341297277,0.7698430128077178
84,0.0001,1.039491267580735,0.5441918372920346,1.0387947170579832,0.604698828779245,0.7499545199020945
85,0.0001,1.039589668575086,0.5218925276763727,1.03896117116707,0.529313640493714,0.6818456683524298
86,0.0001,1.0395247854684528,0.5419358417083084,1.038740226702512,0.6232191075023422,0.7621100776166689
87,0.0001,1.039506889644422,0.5424621677726787,1.039371218334715,0.5465953595218446,0.7010847972178393
88,0.0001,1.039590539430317,0.5311672963199165,1.0390551195631796,0.4443670001849137,0.6029245029444686
89,0.0001,1.0394712429297597,0.5645615418396337,1.0388653163591397,0.6069566379044027,0.7490899674121043
90,0.0001,1.0395700693130494,0.5265278702564126,1.0387251793986922,0.560904641638105,0.7129615267568149
91,0.0001,1.0395331778024373,0.545778872062483,1.0388595306100452,0.48773995385640606,0.6454368071953276
92,0.0001,1.0395066035421272,0.5436422384483696,1.0386427015593103,0.558478842021836,0.7077984657616351
93,0.0001,1.0395060972163552,0.5415497890233785,1.038813126110609,0.5986722520704117,0.7420761286501145
94,0.0001,1.039513121153179,0.539183406427419,1.0388177851094245,0.5665697705885928,0.7170390261583391
95,0.0001,1.0395957789923016,0.5254363741669205,1.0386826891327654,0.5345177494685532,0.687540231461775
96,0.0001,1.0395158704958465,0.5481898298833847,1.0389855596546105,0.6414682034592848,0.7764079169863037
97,0.0001,1.0395055814793235,0.553759427899128,1.0392933348541409,0.5983229699198065,0.7389006738732575
98,0.0001,1.0395013470398753,0.5358783360431956,1.039384976585628,0.4389269915095186,0.5941410483925874
99,0.0001,1.0394652103122912,0.5597590766691823,1.0387416042841253,0.5997321097592615,0.7407025126246082
100,0.0001,1.0394285741605256,0.5619303831226402,1.0389170208708007,0.635173521591811,0.7714337971659728
101,0.0001,1.0394565331308465,0.54977499038587,1.0387177083253392,0.5859537047281111,0.7339628704767214
102,0.0001,1.0394426465034485,0.5568246964255821,1.0386807379881853,0.5287769616616014,0.6830071798729275
103,0.0001,1.0394806604636342,0.5599906340643097,1.0389392115980796,0.5547334887613579,0.7029119469633863
104,0.0001,1.0394066195738942,0.5686165957126005,1.0387683907754295,0.5915247436793306,0.7348755343196022
105,0.0001,1.0394229725787514,0.557016351587791,1.038704998132522,0.5495460364761117,0.7037118002273325
106,0.0001,1.0394654976694206,0.5565311839494664,1.0405375528897658,0.2862395029111833,0.4256606876014327
107,0.0001,1.0394894687752976,0.5460652650329321,1.0387073834893277,0.5950148920602868,0.7387906153320624
108,0.0001,1.0394013875409176,0.5587845185675293,1.0386514881505011,0.5411672493629571,0.6929010695044441
109,0.0001,1.039416912354921,0.5643972750081688,1.0387368511357336,0.5907845363451537,0.7334049190550728
110,0.0001,1.0393520706578305,0.5826155589416369,1.0393969160166143,0.577100540148281,0.7249865131542924
111,0.0001,1.0393858457866467,0.5739481920525071,1.0385858553566023,0.6137072228114716,0.7560133598346792
112,0.0001,1.0393878190140975,0.5778930560393196,1.0386138582979063,0.5477539051034687,0.6971720879404186
113,0.0001,1.0394253774693138,0.5586586825691102,1.0386461218588479,0.6201551994920986,0.7610675336384405
114,0.0001,1.0394571574110734,0.5498101419467578,1.0387130926540653,0.5098074208856211,0.6658072598398562
115,0.0001,1.03948138073871,0.5482655505188002,1.0387520902517502,0.5730676348020655,0.7207691826418763
116,0.0001,1.039478761898844,0.5452750496821953,1.0386984182013042,0.5874474116152023,0.7317993265157144
117,0.0001,1.0394541332596228,0.5572742299360752,1.0387516986644572,0.6199590204666034,0.7606378742765867
118,0.0001,1.0394016021176389,0.5708881728186719,1.0386291280945064,0.617442313635675,0.7577620841812358
119,0.0001,1.039393453221572,0.5727130460316004,1.0386698386523954,0.5934071256751267,0.7401917422219546
120,0.0001,1.0393848745446457,0.5873636424325838,1.038887501933954,0.6415694782328228,0.7777060055933507
121,0.0001,1.0394159436225892,0.5689165186883081,1.0387110831929565,0.547374456402746,0.6972174514789543
122,0.0001,1.039387978378095,0.5734986077035964,1.0386065218912361,0.6361234826876319,0.7722475482910822
123,0.0001,1.0394247826777006,0.5467365940648894,1.0388240102232087,0.6209444329647672,0.7568178615667547
124,0.0001,1.0393980227018658,0.5707992567094794,1.038607024959122,0.5727573705558717,0.7216576471991513
125,0.0001,1.0393977152673821,0.5664321873894317,1.038651274791635,0.564320100220858,0.712932882595346
126,0.0001,1.0393869318460163,0.5728997050210338,1.0386333772382006,0.6227949109704374,0.7635111089591254
127,0.0001,1.0394485712051391,0.5547174541595395,1.0388038331726914,0.6402805088099662,0.7765463424016227
128,0.0001,1.0394605944031163,0.5574095400940106,1.0387083067172638,0.5815638473425094,0.7287260378487672
129,0.0001,1.0393816508744893,0.5768399717455343,1.0386261921266207,0.599486525779927,0.7413206454217233
130,0.0001,1.0393009781837463,0.5882248189459823,1.0385928697342488,0.6063894294257598,0.7459830026404891
131,0.0001,1.0393286378760087,0.585999633589823,1.0385724256923954,0.627075845138123,0.7652930447616126
132,0.0001,1.0394625845708345,0.553213666818991,1.0387992671524378,0.5149782598731504,0.6674608165351699
133,0.0001,1.0394204798497653,0.564548054474886,1.0386951892455576,0.6147692100904802,0.7564841930884527
134,0.0001,1.0394094805968435,0.5698553821566964,1.038687993360643,0.5597809002725643,0.7115198556323489
135,0.0001,1.0393841028213502,0.5879131223824373,1.038707035697982,0.5376534578719934,0.691601260713111
136,0.0001,1.0393835732811376,0.5623281923885711,1.0386608691487191,0.598068485442515,0.7429742024079351
137,0.0001,1.0393200504152398,0.5972783432947778,1.0386213757434388,0.5641683486093381,0.7127579950103459
138,0.0001,1.039326090561716,0.5870966213117441,1.0386514167186085,0.6060971209120447,0.7464269469699745
139,0.0001,1.03932553153289,0.5913817849042897,1.0386108145966746,0.5763596091993386,0.7240256693867241
140,0.0001,1.0393576051059523,0.5866302048850578,1.0387444205743157,0.5952457759154859,0.7370585429851323
141,0.0001,1.0393822067662288,0.5799072402132955,1.0389963449335755,0.6156562897052933,0.7584606835350183
142,0.0001,1.0393625322141145,0.5670806659469403,1.0388334680399867,0.5375410657857536,0.6903992626589728
143,0.0001,1.039344292565396,0.5732294713291612,1.0386579364596744,0.6108138447420792,0.7525455221073757
144,0.0001,1.039325897944601,0.5938874684511543,1.03857939510308,0.6199473177335888,0.7610974927538203
145,0.0001,1.039330139913057,0.5733832037888268,1.0385830423452531,0.5962814242207867,0.7412398681507502
146,0.0001,1.03933197950062,0.5996155233644167,1.0385020793303994,0.6008745051599311,0.743313154714379
147,0.0001,1.0392817007867914,0.590695608569406,1.0386647545752685,0.6108257043075589,0.7499915610161978
148,0.0001,1.0393270034539073,0.5842229825721552,1.038595778300392,0.6395612487995177,0.772767893089419
149,0.0001,1.039447421776621,0.5522026137491508,1.0386735177461666,0.6193938169898089,0.7573726583000244
150,0.0001,1.0393629801900763,0.5735289248839449,1.0386117448506984,0.5779581008844171,0.7266480376987803
151,0.0001,1.039341646119168,0.5882662826307844,1.0385670095155188,0.5994217055888084,0.7416373949735257
152,0.0001,1.0393112646906,0.5898489132906292,1.0384958525771946,0.574761922494752,0.7249133213740734
153,0.0001,1.039280652999878,0.6058671818663733,1.0386031744288087,0.5984673396922138,0.7386773550533445
154,0.0001,1.0393109453351874,0.5861690684821872,1.0385753089646226,0.6531708128716529,0.7862918906372663
155,0.0001,1.0393107056617736,0.5972486065347931,1.038883367783897,0.6176708224489624,0.7542039871811661
156,0.0001,1.039341381976479,0.5803542153637794,1.0386728451153617,0.6304807901264315,0.7649565985413438
157,0.0001,1.0392976058156866,0.5960579033431901,1.0386968005616912,0.6261481351144021,0.7606956558663958
158,0.0001,1.0392604357317874,0.5954354447078459,1.0385442065817903,0.5876248969249501,0.7313376174315209
159,0.0001,1.0392938595069081,0.5878951599693207,1.0386110705804732,0.579725899058826,0.7296264096620423
160,0.0001,1.0392802922349227,0.5967858407340353,1.0386087988120867,0.6159204806744137,0.758032922117519
161,0.0001,1.0393958367799458,0.5904691076417253,1.0415171989054952,0.4368500342337732,0.5761933466907614
162,0.0001,1.0393142976258931,0.5847178294435107,1.0385451752450938,0.6270001648350638,0.7663076825412314
163,0.0001,1.0392780479631927,0.601303764446975,1.0386333207952954,0.5964792317327956,0.73963128001988
164,0.0001,1.0393376494708815,0.5754784552417849,1.0385576240674452,0.6384916993046044,0.7713013887232383
165,0.0001,1.0392851246030708,0.5991806929587298,1.0385490468536707,0.6175176329518637,0.755297961437578
166,0.0001,1.0393099427223205,0.5863186657147872,1.0386224530769004,0.6279525839741968,0.7623560821483952
167,0.0001,1.0393514413582652,0.5903379991273577,1.038586690524238,0.6094196739690355,0.7491503163706659
168,0.0001,1.0392376905993412,0.6065673684749047,1.0385128582858851,0.6251647868640393,0.7645251625969318
169,0.0001,1.0392509090273003,0.6082026382832331,1.0385725427938586,0.6028956364882714,0.7430587251776818
170,0.0001,1.0392361979735525,0.5925161639838402,1.0386160352141074,0.5090131172077845,0.6645409045527378
171,0.0001,1.0392857507655495,0.5993834288685512,1.0385271917391854,0.6514461307897942,0.7810139988874449
172,0.0001,1.0392496824264525,0.6099997563389096,1.0385068025008166,0.5806482467879204,0.7256960078829742
173,0.0001,1.0393100725977045,0.5858658133945579,1.0385302513662162,0.6572961093291867,0.7893187544618538
174,0.0001,1.0393609404563904,0.6094293753597094,1.0386362986855049,0.6541173878330967,0.7868256726303595
175,0.0001,1.0393178237111944,0.5959707118966302,1.0385550403407608,0.5802320791572021,0.7255815602641429
176,0.0001,1.0393531673832943,0.5902826322186456,1.038755755293346,0.6366492281767152,0.7723852188197958
177,0.0001,1.0393130603589509,0.5929745074649938,1.0385813202511351,0.6540595204323683,0.7863776171379235
178,0.0001,1.039307543478514,0.5942297498066392,1.0385497752247719,0.5924186045450943,0.7347789506111062
179,0.0001,1.0392766651354337,0.6018478525391631,1.038504149450066,0.6237354532225217,0.7597148712012955
180,0.0001,1.0392485656236348,0.614887549566366,1.0385927952577183,0.5568744318500364,0.7061076504609957
181,0.0001,1.0392857545300533,0.6064072775129306,1.0384688803629698,0.6054164468443903,0.748605513178014
182,0.0001,1.039231472893765,0.6029575619310757,1.0385315682892715,0.631729318244498,0.76695531060341
183,0.0001,1.039274083313189,0.6018101267424307,1.0386752831678259,0.6566944176480403,0.787304600259986
184,0.0001,1.0393428865231966,0.5801519487586856,1.0387137385857363,0.5670197601049417,0.7142478415573329
185,0.0001,1.0394188648776004,0.5696615297424609,1.0384919022764345,0.6137003488684029,0.7548472718410966
186,0.0001,1.0392479965561314,0.6033071030704668,1.0385607722231822,0.6517725514313953,0.7859661694938913
187,0.0001,1.039227805639568,0.6205168153772401,1.0384984594899684,0.6502617588175507,0.7839976052920491
188,0.0001,1.0392223571476182,0.6223043563623211,1.0388356166176338,0.6196016815216069,0.7542213232236452
189,0.0001,1.0393047602553116,0.6054042552449492,1.0385008354786571,0.5810496150892904,0.7276851232875248
190,0.0001,1.039218833571986,0.6098982352993408,1.0384634370185537,0.6152149825863354,0.756325253003779
191,0.0001,1.039243157286393,0.6104072721930948,1.0384861427580678,0.6477909386299063,0.7784282000202462
192,0.0001,1.039290083709516,0.5902354177157235,1.038780230435969,0.5929949450936356,0.7386484622670314
193,0.0001,1.0392009189254359,0.6202300715316775,1.038489137510888,0.6468139967037027,0.7817901043393003
194,0.0001,1.0392165434987921,0.6087092603110775,1.038529383410171,0.6182590177676798,0.7593235719721003
195,0.0001,1.0391978213661595,0.6175624633467233,1.038499199571216,0.6630489261090836,0.7933167794809239
196,0.0001,1.0392119633524042,0.6403040311351373,1.0385107792665074,0.6562378027472036,0.7847833221029791
197,0.0001,1.0392988782179984,0.5887752329658537,1.0385759209368692,0.6232976390305803,0.7591080510326393
198,0.0001,1.0392480881590591,0.6192605569252052,1.0385170971246507,0.6385075263776007,0.7752070282222765
199,0.0001,1.0392609307640477,0.6052173601488441,1.03880880295879,0.5063445411433025,0.6617730952123722
200,0.0001,1.039328648542103,0.59886978333521,1.0384829512747893,0.595318950449503,0.7408376536575373
201,0.0001,1.0392272798638595,0.6134773780331477,1.0385859115653047,0.6360687851347075,0.7741883882397269
202,0.0001,1.0392246296531276,0.6028014452140271,1.0385101082751231,0.5528675809941562,0.7029887970412986
203,0.0001,1.0391959711125023,0.615982043651273,1.0385138224993333,0.6162814077978995,0.7587211464653274
204,0.0001,1.0392301766495955,0.6157660318583309,1.0385247998246978,0.6254874936060076,0.7635346278895733
205,0.0001,1.0392127106064244,0.6171818144467762,1.0385329938824848,0.6579086857826558,0.7899198365438458
206,0.0001,1.039204404228612,0.6193990095544183,1.038505171511637,0.6345244440476894,0.7691194856375144
207,0.0001,1.0391862386151365,0.6215227994222741,1.038536911394835,0.6308109324713231,0.7665062501778599
208,0.0001,1.0391722484638817,0.6262724617284181,1.0385388431005722,0.6171659594465218,0.7559320746424049
209,0.0001,1.0391963124275208,0.6239461652890615,1.0385186430981679,0.5941346332227571,0.738478850113116
210,0.0001,1.0392567138922841,0.6124952014139783,1.0386098941791737,0.675632344454221,0.8039095641702086
211,0.0001,1.0392665279539008,0.5983415609390249,1.0384984627688094,0.6330123899579733,0.7719813679742341
212,0.0001,1.0392359934355084,0.6150733371693228,1.0384616989986368,0.6528341940359444,0.7867200877434071
213,0.0001,1.039195856295134,0.6265240606718716,1.0384859151128234,0.6234263173538828,0.7636227077748752
214,0.0001,1.039190841975965,0.622654212209426,1.0385038576332197,0.6053907370252443,0.7454465440984783
215,0.0001,1.0391540953987524,0.6281155802430933,1.038456894794007,0.6525986537059574,0.7866306830552767
216,0.0001,1.0392230667565998,0.6184383643678376,1.0395941600818297,0.6138983913634368,0.7504517693896247
217,0.0001,1.039217760060963,0.6108224451240181,1.0384744162175417,0.5856603047415702,0.7303593856429106
218,0.0001,1.0392049983928078,0.6310234547009429,1.0384755966002908,0.6010464662677155,0.7433078234983685
219,0.0001,1.0392112349209033,0.6325730491732972,1.0384648537120558,0.6181301173154797,0.7592378474182305
220,0.0001,1.039217530426226,0.6095216341638012,1.038501940448064,0.6345948648151737,0.7691348253236214
221,0.0001,1.0392109645040413,0.6223225780463699,1.038551197539144,0.636520483067021,0.7701880084357334
222,0.0001,1.0392007614436902,0.6163843062601507,1.038522921283025,0.6640866526832446,0.7951550457823655
223,0.0001,1.0391972861791912,0.6324247499564879,1.0384535419449121,0.5998173433021208,0.741042138736361
224,0.0001,1.039173896689164,0.6317072986435848,1.0384840005038998,0.6003943127804374,0.7424421098983321
225,0.0001,1.039341676235199,0.5745227787215279,1.0384992246309293,0.6047892876428838,0.7457608461600957
226,0.0001,1.0392174752135026,0.607659899602855,1.0384901026611477,0.6056587381570875,0.7467742837568659
227,0.0001,1.0391886786410682,0.6225693323547378,1.0385084761149288,0.5851662439410441,0.7322847753726826
228,0.0001,1.0391499688750818,0.6390113080441799,1.0384337728758926,0.6200333046124941,0.7580337330542479
229,0.0001,1.0392107913368627,0.6299036727379449,1.0384866591755206,0.6191565570557345,0.7555936593925933
230,0.0001,1.0391593487639177,0.6246851421268124,1.0384673606201802,0.6240928008493634,0.7598711370499127
231,0.0001,1.0391612705431486,0.6340345287056717,1.0385391309359688,0.6359801653067179,0.7690364357103403
232,0.0001,1.0391738082233228,0.6229952649406107,1.0386665462276556,0.6689028605684009,0.7986690644332195
233,0.0001,1.039250681902233,0.6078231969838219,1.0389719365387862,0.6802080074013953,0.8015452817436111
234,0.0001,1.0391431557504753,0.6286511071271874,1.0384663045991849,0.6643443384079456,0.7950806168742955
235,0.0001,1.039152377530148,0.6294580833713325,1.038427023147553,0.6460352391175971,0.7774049812056103
236,0.0001,1.0391594190346567,0.6243912378699094,1.0384273847568715,0.6329231010076838,0.7714303767958754
237,0.0001,1.0392288308394582,0.6196427724952911,1.0384440583658126,0.6263858561725227,0.7624097310186622
238,0.0001,1.039191847098501,0.6258537748816339,1.038498636547381,0.5748384117724831,0.7228013755530879
239,0.0001,1.0391745360274063,0.6441010254997912,1.0384780622887002,0.6653522512495977,0.7952555948419762
240,0.0001,1.0391523718833924,0.6275050723761924,1.0384956225899207,0.6574185173771437,0.785853047476413
241,0.0001,1.0391278781388935,0.6396911426072569,1.0383870819462775,0.6427835589901753,0.7751846224190934
242,0.0001,1.0392228615911383,0.6291743495248792,1.038439896111404,0.6587571723317464,0.7911587585509738
243,0.0001,1.0391342903438368,0.6252997629320705,1.0385478018309138,0.6897692672834446,0.8128173623434632
244,0.0001,1.0391771837284691,0.6319166086267873,1.0384811263655866,0.6754598699152287,0.8029121725067272
245,0.0001,1.0391626897611117,0.6552188286138108,1.0385055921400927,0.6010260955963086,0.7431670823935367
246,0.0001,1.039198763119547,0.6161262168073489,1.0384423557105373,0.6062609480385218,0.7470211683182005
247,0.0001,1.0391559400056538,0.6356229225166801,1.0384286183036848,0.6415028627391389,0.7739782485123866
248,0.0001,1.0391885594317787,0.6310999398420258,1.0384689906725482,0.6477276645897063,0.7779284843436152
249,0.0001,1.0391276974427073,0.6400205486517778,1.0384361528460309,0.6238129725928079,0.760803303163703
250,0.0001,1.0391546161551224,0.6363531647093889,1.038583621997496,0.5721145815829181,0.7201969987335136
251,0.0001,1.0392568883142974,0.6133736503041098,1.0384761008391914,0.648591543995576,0.7793587309969989
252,0.0001,1.03917892104701,0.6416205202879111,1.038507141626654,0.6061745750244257,0.7460181030238445
253,0.0001,1.0391608081365886,0.627603509888568,1.0385194241649276,0.576997638408486,0.7229611196781206
254,0.0001,1.0391425251960755,0.6291986594625177,1.0384156643056213,0.6382954056313433,0.7713502976512159
255,0.0001,1.0391054642827888,0.6474243448188158,1.0384274011510763,0.651871284915131,0.7853946087578462
256,0.0001,1.0391301199009544,0.6522772617296391,1.0384036236989709,0.6162697871617714,0.7548645477881136
257,0.0001,1.0391073779055946,0.6429033448523082,1.0384567273389145,0.6348113877863243,0.7692418713181695
258,0.0001,1.0391159239568208,0.6515690403354616,1.03847735640108,0.6643655515369927,0.790917148254179
259,0.0001,1.0391112823235362,0.6452736269371204,1.0384289412695205,0.6244787798882319,0.7607714915804881
260,0.0001,1.0391891661443209,0.6274019671524858,1.038453001638761,0.617262694548758,0.7558468647671256
261,0.0001,1.0391256897073042,0.6291368523355917,1.0384306153520386,0.63464078232132,0.7678577174268689
262,0.0001,1.0391245082805032,0.6444560566764562,1.038417982914593,0.644902549990162,0.77614269380445
263,0.0001,1.039108317149313,0.6502051555729861,1.038392367203718,0.6292442437541581,0.7685995929745716
264,0.0001,1.0391027118030347,0.6477386806696759,1.038483085941472,0.6741798405761324,0.801843885155285
265,0.0001,1.0391611005130568,0.6411075751832984,1.0384277538606834,0.6402565399826398,0.7725101057782553
266,0.0001,1.0391121192982322,0.6523496785339274,1.038401159415779,0.6236696562165939,0.7610154480432096
267,0.0001,1.0391347540052314,0.6438646116926283,1.0385021205501144,0.5612010625454403,0.7094027814866495
268,0.0001,1.0391269175629867,0.6225256273705423,1.0384738983948714,0.6658122037887932,0.7959551717657691
269,0.0001,1.0391440084106043,0.6261455084257491,1.0385303204560794,0.6556388187804478,0.7836862860807842
270,0.0001,1.039132443227266,0.6266844997111063,1.038455841349244,0.6490140067242712,0.7831491891188889
