epoch,lr,loss,iou,val_loss,val_iou,val_dice
30,0.0001,1.0407687894941315,0.3309334497981806,1.0492618240869818,0.07156836795223828,0.12946765646332473
31,0.0001,1.0406449344840263,0.3366923047226448,1.0417472810314305,0.41639635239803696,0.5396816962996157
32,0.0001,1.0406688307839742,0.3388036365934556,1.0400273151154134,0.414696217110194,0.5465901179915272
33,0.0001,1.040636553851951,0.3438505156795234,1.0402690624207083,0.4794704428083603,0.6089972827415034
34,0.0001,1.0405253115601427,0.34445543963148617,1.040592405791367,0.5209576937024364,0.638666688840866
35,0.0001,1.0405052825221865,0.3400829657664586,1.0402752074370918,0.35611890834528964,0.4887602211085153
36,0.0001,1.0404484444090074,0.3638800082142257,1.042280734405068,0.17467285165257165,0.27507093326537185
37,0.0001,1.040391906665692,0.3704408825446319,1.0412043785065237,0.21556807779916473,0.33239512972957813
38,0.0001,1.0403699931197279,0.3672637169857971,1.0403439375646926,0.3849837906785053,0.5175467481368622
39,0.0001,1.0402226413641702,0.38639292489282073,1.0399318467423115,0.46965709998155886,0.6003816102446672
40,0.0001,1.0401674546594695,0.3996741718154318,1.0408308182811925,0.541113070025781,0.6639882093998144
41,0.0001,1.040234787570523,0.38792706850836617,1.0393251930098169,0.3922155757947543,0.5308752632729252
42,0.0001,1.0400737718021462,0.4059361934332774,1.039520136499686,0.5023495245484141,0.6362869222075337
43,0.0001,1.0400965141812022,0.4087184611896625,1.0414991397520414,0.4468937132393224,0.5666460407616148
44,0.0001,1.0401068903955575,0.3953529783974222,1.0402531989196897,0.2871438521091775,0.41993359763055427
45,0.0001,1.0401166549192014,0.40378999201522897,1.039386294445495,0.4840682844737507,0.6142852420672236
46,0.0001,1.0399860403356276,0.4134517498582132,1.0394555215517056,0.5617949819062634,0.6842539607303713
47,0.0001,1.0399870134088312,0.44247990031278317,1.0400676837370297,0.5905025262616218,0.7026217504422286
48,0.0001,1.0399512872295429,0.4349780354924196,1.039183007476372,0.4507433245827039,0.5847248744956874
49,0.0001,1.0398854977815484,0.4439853753146105,1.039227858976203,0.5353040730790024,0.6593222439529157
50,0.0001,1.0398995810606348,0.40785769744237765,1.039673160241957,0.4624058556685739,0.5925108025137044
51,0.0001,1.0398413512337552,0.44615414838041334,1.03926785310734,0.607603764001732,0.7221285915673026
52,0.0001,1.0398575280282127,0.4335729907113967,1.0391681400403996,0.5321377592216953,0.6577847572642753
53,0.0001,1.0398776434225048,0.43380607141436056,1.039212856639345,0.5991968948309024,0.7163229015569009
54,0.0001,1.039769059716873,0.4448958035338581,1.0394888458177007,0.3861211440706292,0.5215816123592829
55,0.0001,1.0397844064266977,0.4601432221293052,1.0403799352570928,0.26016137404519263,0.3855233817994585
56,0.0001,1.0397846930296089,0.45512219637170775,1.0389742462480467,0.5281837939377605,0.6552730666419638
57,0.0001,1.0396966502422422,0.47225903897683214,1.0393660450262734,0.5896852445806439,0.7090947730378798
58,0.0001,1.0397974318406713,0.455718229345093,1.0396571470852685,0.32579686224549065,0.4609091086108466
59,0.0001,1.0397830700936905,0.4523478923197444,1.0389013023413938,0.5052403091062363,0.6369644401086758
60,0.0001,1.0396377154848395,0.477659119574817,1.0394089011171712,0.4789561460049382,0.6117981935606237
61,0.0001,1.0396605445331164,0.4857154690906396,1.0389588244537473,0.5036446785043305,0.6345668933252224
62,0.0001,1.0396436399675104,0.47949928794934527,1.0391258083298538,0.492628912969807,0.6211353522793858
63,0.0001,1.0396511733062623,0.47829815220146193,1.0390460762855815,0.5303716109887167,0.6617058459983699
64,0.0001,1.0396513363194904,0.46907186307402454,1.0389772580976804,0.48155624141720604,0.615608781633963
65,0.0001,1.0395898502955598,0.4878624433266511,1.0389325778001886,0.4621759306979926,0.5976159502186386
66,0.0001,1.0395615485709484,0.5021762221786938,1.039167591302943,0.5715958864095356,0.6970863539133483
67,0.0001,1.0395192004877125,0.4862087666750681,1.0389670552813937,0.45030999740884836,0.5868750901488262
68,0.0001,1.0395297281385407,0.5044500763158458,1.0388210829208313,0.6082305214017103,0.729142522656316
69,0.0001,1.0395076090269515,0.5050390119705179,1.038928346455917,0.5930991136248509,0.7166672942373626
70,0.0001,1.0394763220639367,0.5273549557081975,1.0387855702626916,0.5689261882938451,0.6967618169611329
71,0.0001,1.0395399078609437,0.5100051610825718,1.0387684488577553,0.5988053509159056,0.7211255955778219
72,0.0001,1.039418662314027,0.5382769963135362,1.0387666363613077,0.6079307669375137,0.7300740176178698
73,0.0001,1.0394004401885306,0.5291258040257933,1.039017919004549,0.44048795715597533,0.5760112216525123
74,0.0001,1.0395043935049864,0.5415539891760085,1.0388107597242404,0.505526033603119,0.6439147786621879
75,0.0001,1.039423381562621,0.5234483805943584,1.0387447245697141,0.6118964842933874,0.7357078673200189
76,0.0001,1.0393868553356862,0.538690583427137,1.0392081046619677,0.6549203195408843,0.7710712408147422
77,0.0001,1.0394168751133395,0.54581688628901,1.038870990393438,0.46444987971515306,0.6022555835877833
78,0.0001,1.0394035627835692,0.5353737698317128,1.0388188308254909,0.49171075697270683,0.6245995259171272
79,0.0001,1.0393559576019527,0.5644541158809615,1.0388838853723643,0.45219149458601193,0.5909166927453623
80,0.0001,1.0393248981065324,0.5660480342876307,1.0386252754563667,0.5584987464410979,0.6882743949940224
81,0.0001,1.039332136707356,0.558491113351889,1.0386590512656042,0.6320567874508819,0.7526005799361417
82,0.0001,1.0393178372245448,0.5414636752641442,1.0386436048799976,0.5922414952869226,0.714289908947559
83,0.0001,1.0393321830143767,0.5778473066396668,1.0387334298993842,0.5983401670623425,0.723884514859948
84,0.0001,1.039306441004195,0.5512695805435857,1.0389369372534611,0.6531095651400454,0.7661678480863954
85,0.0001,1.039286360965939,0.5742132815789277,1.0386191697860747,0.5655661599182805,0.6895978713753896
86,0.0001,1.0392915357754926,0.5708474992570356,1.0388677103814536,0.44518509892741387,0.5820393492089704
87,0.0001,1.039260712195569,0.5918516681247352,1.0386614537192234,0.662612138770004,0.7786146070081186
88,0.0001,1.0392689370107775,0.5870849934596816,1.0388443744018645,0.6511091905776016,0.7636744337128489
89,0.0001,1.039257425961532,0.5836158879925504,1.038731155320563,0.6175579209943333,0.7376229191382191
90,0.0001,1.0392955181792651,0.5739078821947343,1.038674516387445,0.6371112147019705,0.754483485798474
91,0.0001,1.0392668106424527,0.5736193307388568,1.0386201248656088,0.6584705362948278,0.7734384910166494
92,0.0001,1.039270772082912,0.5822852802116573,1.038664981517904,0.6382476999264793,0.7569570918499067
93,0.0001,1.0392449502869854,0.5763628720379773,1.0385542845679172,0.6210933303311708,0.7453148869426285
94,0.0001,1.0392403030020045,0.5819113646041297,1.0386471324444755,0.6403284959369596,0.7617044690105235
95,0.0001,1.039217030595294,0.603294723799546,1.0385802846057943,0.5746016999281114,0.7031644760781988
96,0.0001,1.0392904050081109,0.6072600308183789,1.0385544337551813,0.6019871190766134,0.7255072416750558
97,0.0001,1.0392151952102742,0.5754196602228941,1.038658054966355,0.6452833060179838,0.7610021873554083
98,0.0001,1.0391927916859705,0.603699741569036,1.0386226015615556,0.6154362784863338,0.737536503716786
99,0.0001,1.0392000127652186,0.5963012483450107,1.0385681906008768,0.620109775145313,0.7405829184717592
